text,department,category,source,embedding
"Panimalar Engineering College governed by JAISAKTHI Educational Trust aims at imparting quality engineering and management education for the aspiring youth. The College is accredited by National Board of Accreditation (NBA), New Delhi, approved by All India Council for Technical Education (AICTE) and recognized by UGC with 12(B) & 2(f) status. The college is located near Poonamallee, Chennai, and is well connected by road covering Chennai, Kancheepuram and Thiruvallur districts.",GENERAL,HISTORY_OVERVIEW,https://www.panimalar.ac.in/about-us.php,"[-0.008655992336571217, -0.14403946697711945, -0.02562272548675537, 0.028169820085167885, -0.029292378574609756, 0.008171438239514828, -0.003774929791688919, -0.036147091537714005, -0.0001949327124748379, 0.0057004294358193874, -0.030800094828009605, 0.032659366726875305, 0.02488485537469387, 0.017604846507310867, 0.03019249252974987, 0.019558491185307503, -0.030827397480607033, 0.020756974816322327, 0.0200030617415905, -0.028155749663710594, 0.01685207523405552, 0.0034112045541405678, -0.06183066964149475, 0.043636783957481384, 0.009542472660541534, -0.013065187260508537, -0.0032034111209213734, -0.02616497315466404, 0.011350882239639759, -0.023399310186505318, 0.037530768662691116, 0.02201848477125168, -0.013230625540018082, -0.024794792756438255, 2.5192446173605276e-06, -0.028437921777367592, 0.013367878273129463, 0.025551365688443184, 0.022273777052760124, 0.014448631554841995, -0.025895629078149796, 0.08101552724838257, 0.020172473043203354, -0.04434645175933838, 0.01152760535478592, 0.021098800003528595, 0.006770954467356205, 0.03428937867283821, 0.04197128117084503, 0.05872046574950218, 0.00582441920414567, -0.019403239712119102, -0.013664709404110909, 0.04041006416082382, -0.05383384972810745, 0.007556673139333725, -0.009478862397372723, 0.012546906247735023, 0.029744751751422882, 0.04304501786828041, 0.020345358178019524, -0.018032848834991455, -0.0049765151925385, -0.006096872966736555, 0.02141643315553665, 0.03460279107093811, -0.029344171285629272, -0.08451441675424576, 0.04128238931298256, 0.0009631662396714091, 0.019893597811460495, -0.0437268391251564, 0.00041197065729647875, 0.005154390819370747, 0.007246748544275761, -0.022644303739070892, -0.005248082801699638, -0.045486073940992355, -0.03204195573925972, -0.0032461825758218765, -0.029836321249604225, -0.0004580827953759581, -0.0429798886179924, 0.0008540172129869461, 0.03303796425461769, 0.045952025800943375, -0.004774339962750673, -0.04116933420300484, -0.032253507524728775, 0.023532874882221222, 0.008766614831984043, 0.031439196318387985, -0.0045295050367712975, -0.004521765746176243, 0.016728386282920837, -0.05599841848015785, -0.022743573412299156, -0.09469172358512878, 0.02101285010576248, -0.06030811741948128, -0.07075627893209457, 0.0008078443934209645, 0.049443379044532776, 0.0035237111151218414, -0.002131905872374773, 0.04314218461513519, 0.07104791700839996, 0.07901136577129364, 0.008878550492227077, -0.015095514245331287, -0.013067908585071564, 0.004163080360740423, 0.010712120682001114, 0.004390953108668327, 0.00864750612527132, -0.010572153143584728, -0.06484943628311157, 0.0009800989646464586, -0.01248977705836296, -0.0035820899065583944, 0.03302724286913872, 0.008684026077389717, 0.03635428845882416, -0.015527809038758278, 0.007285013794898987, -0.005310878623276949, -0.022128144279122353, -0.00906440895050764, -0.004382379353046417, 0.060915958136320114, 0.0045557525008916855, 0.02872338891029358, -0.0066814417950809, 0.007273545488715172, -0.02725077234208584, 0.037023868411779404, -0.026426618918776512, -0.0010731739457696676, 0.04216047003865242, 0.046267446130514145, 0.017438840121030807, -0.036285050213336945, -0.010975920595228672, 0.005799095146358013, 0.01011640951037407, -0.007360550574958324, -0.04177509993314743, 0.08549395948648453, 0.007347441278398037, 0.010527537204325199, -0.008786659687757492, 0.002087221248075366, 0.013305689208209515, -0.018095986917614937, -0.028597673401236534, 0.02448359690606594, -0.009179990738630295, -0.04475022852420807, 0.0004657923709601164, 0.024454230442643166, 0.009825730696320534, -0.027789952233433723, 0.05545920878648758, 0.006948383059352636, 0.003041677875444293, -0.03565717115998268, 0.06421162933111191, 0.017917679622769356, -0.039568137377500534, -0.022604262456297874, -0.05341121181845665, -0.021996010094881058, -0.013106628321111202, 0.06526047736406326, -0.038274604827165604, 0.06105451285839081, 0.038485459983348846, -0.050841085612773895, -0.0726860836148262, -0.010509525425732136, 0.042307090014219284, -0.058436475694179535, -0.004418464843183756, 0.011056631803512573, 0.00810283049941063, -0.018115539103746414, 0.02666538394987583, 0.0336243100464344, 0.017487119883298874, -0.0022738385014235973, -0.0187937393784523, 0.044531773775815964, -0.20238608121871948, -0.042202021926641464, 0.020184770226478577, -0.004580662585794926, 0.03241612762212753, -0.020479561761021614, 0.06637369841337204, -0.026960555464029312, 0.026366354897618294, 0.011683427728712559, 0.08130399137735367, -0.01950640045106411, -0.024014947935938835, -0.000918195175472647, -0.011852389201521873, 0.01357019692659378, -0.0048650046810507774, 0.03006116859614849, -0.024681581184267998, -0.030399156734347343, 0.03517691045999527, 0.01545019168406725, -0.017860081046819687, 0.008554558269679546, 0.013514520600438118, -0.003223677398636937, 0.007992012426257133, -0.013532443903386593, -0.037809282541275024, -0.034057050943374634, 0.03226923197507858, -0.010510041378438473, -0.017137208953499794, 0.09068607538938522, 0.02757229283452034, 0.02865954488515854, -0.02419334091246128, -0.012037044391036034, 0.005535471253097057, 0.001455224584788084, 0.0043623666279017925, -0.039392028003931046, -0.039103876799345016, -0.05313045158982277, 0.039670396596193314, -0.025273654609918594, 0.0013169925659894943, -0.10002774000167847, 0.0028928976971656084, -0.04746773838996887, 0.014081643894314766, 0.01831030286848545, 0.0434870719909668, 0.05391187220811844, 0.036882031708955765, 0.011609841138124466, 0.0835348442196846, -0.03233916684985161, 0.010209600441157818, -0.047309476882219315, -0.019408097490668297, -0.011988164857029915, 0.012671148404479027, 0.03360964357852936, -0.0035025831311941147, 0.023576859384775162, 0.020066581666469574, -0.05793488398194313, 0.01318622287362814, -0.0185829047113657, -0.003408334217965603, 0.0015104826306924224, -0.0382741317152977, -0.02844342589378357, -0.01760309934616089, 0.07491379976272583, -0.013281385414302349, 0.03459787368774414, -0.0437355600297451, 0.018898269161581993, -0.05012781172990799, 0.021639768034219742, 0.01624392904341221, 0.01838630996644497, 0.060131341218948364, 0.03083861619234085, -0.04975274205207825, -0.01978786662220955, -0.009034154936671257, -0.0176212377846241, -0.016300857067108154, -0.01343691535294056, 0.007016196381300688, 0.03636026009917259, 0.08344776928424835, -0.03923720493912697, -0.012002588249742985, -0.025006446987390518, -0.000725600344594568, -0.022619949653744698, 0.032043468207120895, -0.017863227054476738, -0.028249822556972504, -0.03626241907477379, -0.08291210234165192, -0.02029201202094555, -0.007842252030968666, -0.08771926909685135, -0.02118617855012417, 0.014484433457255363, -0.03162280097603798, 0.004151601344347, -0.024102861061692238, 0.043874986469745636, 0.015159637667238712, 0.0570051409304142, 0.007985619828104973, -0.07363224029541016, -0.029867898672819138, 0.04585335776209831, 0.030176950618624687, -0.006199559662491083, 0.012457656674087048, 0.011810465715825558, 0.011337295174598694, 0.052382372319698334, -0.0004715298709925264, 0.031104283407330513, 0.015721386298537254, 0.0006518065347336233, -0.0016330485232174397, -0.040516942739486694, -0.0007993627805262804, -0.030001070350408554, -0.017089620232582092, 0.06765376776456833, -0.06926028430461884, 0.02768201380968094, 0.022092200815677643, 0.03272709250450134, 0.0029715499840676785, -0.022425498813390732, -0.01398176234215498, -0.06325704604387283, 0.006689067464321852, -0.004530578851699829, 0.04269395023584366, -0.021607572212815285, 0.023726848885416985, 0.01979474537074566, -0.040211163461208344, 0.08239536732435226, 0.0672360360622406, -0.001548968954011798, -0.10125914216041565, -0.005526447203010321, -0.013703132048249245, -0.011077076196670532, -0.02906488999724388, -0.04290259629487991, -0.05108659714460373, 0.024843689054250717, 0.01979157328605652, 0.04612331464886665, 0.0045293294824659824, 0.010240347124636173, 0.021995818242430687, 0.009746854193508625, 0.0454530194401741, -0.01766008324921131, -0.07399148494005203, -0.016354596242308617, 0.029863039031624794, -0.02828948386013508, 0.0032378840260207653, -0.02144608460366726, 0.032154157757759094, -0.02503315918147564, -0.039575766772031784, 0.03962850570678711, -0.04900244623422623, -0.039484653621912, -0.018438784405589104, -0.024144262075424194, -0.035876620560884476, 0.04577676206827164, -0.010521424934267998, -0.01779402606189251, -0.009805063717067242, -0.01490355096757412, 0.035910677164793015, 0.013797027990221977, 0.04948470741510391, -0.03325396403670311, -0.0014759278856217861, -0.056563954800367355, -0.0023251513484865427, -0.031365636736154556, -0.03791365399956703, 0.020418567582964897, -0.05280335992574692, 0.0007426611264236271, -0.02081913687288761, -0.008328615687787533, 0.041389185935258865, 0.046941906213760376, 0.029956795275211334, 0.033871572464704514, 0.01992286555469036, -0.09480033814907074, -0.0840170755982399, 0.02259545400738716, -0.026493461802601814, 0.06449665874242783, -0.016746018081903458, -0.04763011634349823, -0.037040822207927704, -0.01709786430001259, 0.04890817403793335, 0.047144196927547455, -0.0044061578810215, -0.04733048006892204, 0.018387723714113235, -0.045606762170791626, -0.029317623004317284, 0.017130961641669273, -0.020738625898957253, 0.011562354862689972, 0.011262302286922932, 0.05595812946557999, 0.01862039975821972, -0.014260245487093925, 0.05107736214995384, -0.03668142482638359, -0.02960965409874916, -0.02409718744456768, 0.002148627769201994, 0.021384192630648613, 0.014188244938850403, -0.02369290590286255, -0.03905812278389931, -0.04839300364255905, -0.003986542113125324, -0.03517545014619827, 0.017610764130949974, 0.002352349227294326, -0.07819513231515884, 0.033865202218294144, -0.008404343388974667, 0.028570983558893204, 0.04666607081890106, -0.020643973723053932, -0.006669929716736078, -0.0296041090041399, 0.05217885598540306, 0.02380663901567459, -0.04793615639209747, 0.00640361662954092, 0.008211370557546616, -0.07742246985435486, 0.038174599409103394, 0.025849463418126106, 0.03049667924642563, -0.03653305396437645, -0.07834421843290329, 0.010387586429715157, -0.018881702795624733, 0.010917948558926582, 0.09899382293224335, 0.006964004598557949, -0.014609232544898987, -0.02638399787247181, -0.023105066269636154, 0.06775136291980743, 0.000785998476203531, 0.0051450966857373714, 0.012463412247598171, -0.034703098237514496, 0.0017097748350352049, 0.019904132932424545, 0.002276119776070118, 0.01997632160782814, -0.0009036131086759269, 0.022876281291246414, -0.015765201300382614, 0.07949604839086533, 0.06388315558433533, 0.07618126273155212, 0.03421187400817871, 0.0625208243727684, -0.005650339648127556, -0.05013716220855713, -0.04370982199907303, 0.0241690706461668, 0.028196219354867935, -0.024282030761241913, -0.01265912875533104, -0.03489849343895912, 0.05107405036687851, 0.007640021853148937, 0.015034282580018044, -0.05121055990457535, 0.04318390041589737, -0.013513597659766674, -0.009530479088425636, 0.017479315400123596, -0.02114812657237053, 0.0374167263507843, -0.003386791329830885, 0.016520528122782707, 0.03140808269381523, -0.04272065311670303, -0.0243461262434721, -0.018033122643828392, -0.019638702273368835, -0.013269256800413132, -0.0032998905517160892, 0.012914725579321384, 0.036351434886455536, 0.025860320776700974, 0.019920263439416885, 0.04013023525476456, 0.03512407839298248, 0.04698972776532173, 0.030166922137141228, 0.10071010887622833, 0.0037770436611026525, -0.008093728683888912, -0.016302142292261124, -0.02518322318792343, 0.023320181295275688, -0.040799714624881744, -0.03588093817234039, 0.007487126626074314, -0.0017744629876688123, 0.023701142519712448, -0.03411569446325302, 0.01394931972026825, -0.054259561002254486, -0.06213808432221413, -0.0031660613603889942, 0.01670781895518303, 0.006635194644331932, -0.02358921431005001, -0.010200059041380882, 0.01823282800614834, 0.03282327204942703, -0.01528189517557621, 0.029771944507956505, -0.013443933799862862, -0.0881652757525444, 0.022948570549488068, -0.016482708975672722, -0.03150526061654091, -0.015539136715233326, -0.02881738170981407, 0.04560570418834686, 0.02349788323044777, 0.043286699801683426, -0.04808782413601875, 0.04661338031291962, 0.05990489199757576, -0.03337141498923302, -6.648210339166995e-33, -0.008123233914375305, 0.032591018825769424, 0.012966408394277096, 0.048771340399980545, -0.0002874608908314258, 0.046848367899656296, 0.016494782641530037, 0.030066056177020073, -0.02536045014858246, -0.010087327100336552, 0.06286545842885971, 0.05404321476817131, -0.004370084963738918, 0.02718907780945301, 0.029972068965435028, 0.0021305244881659746, -0.004981820471584797, 0.027072744444012642, -0.013721575029194355, -0.041237909346818924, -0.04025490581989288, -0.005774604622274637, 0.010118314996361732, -0.028984447941184044, -0.007090612780302763, -0.020512523129582405, 0.0009490223601460457, -0.009274189360439777, -0.014122831635177135, -0.003922835923731327, 0.03156294301152229, -0.004854023922234774, 0.032857075333595276, -0.005971989594399929, -0.011820080690085888, -0.01783587597310543, 0.017751052975654602, -0.01802106387913227, -0.05119895562529564, 0.07427691668272018, 0.031869929283857346, -0.03677409514784813, 0.051679570227861404, -0.007367562968283892, -0.06904897093772888, -0.008858777582645416, 0.010599800385534763, 0.08723003417253494, 0.0019825922790914774, 0.03963276371359825, -0.05585396662354469, -0.006192169152200222, -0.032409198582172394, 0.03181382641196251, 0.0186920166015625, -0.030686181038618088, 0.03563443198800087, -0.05920019745826721, 0.033401913940906525, 0.021906960755586624, 0.040132272988557816, 0.004478184971958399, 0.03300483152270317, 0.027658339589834213, -0.03910474106669426, 0.0030629667453467846, 0.11653798073530197, -0.005743310321122408, 0.008832355961203575, -0.07396873831748962, -0.013703055679798126, -0.0015520749147981405, 0.0022090424317866564, 0.0250308308750391, -0.007024677935987711, -0.008767449297010899, 0.02677646093070507, 0.02498822845518589, 0.0047215670347213745, 0.017986107617616653, -0.013339165598154068, -0.07029314339160919, -0.001701583038084209, -0.0360042005777359, 0.07234040647745132, -0.0016563613899052143, -0.04951464757323265, 0.05086519196629524, 0.021585341542959213, -0.0074897040612995625, 0.010005388408899307, -0.013206514529883862, -0.037861645221710205, -0.011389117687940598, 0.07223205268383026, 0.0597628690302372, 0.026209788396954536, 0.023015622049570084, 0.002936282427981496, 0.02359188348054886, -0.05793542042374611, 0.02837657742202282, -0.08430851250886917, 0.017524607479572296, -0.006288680247962475, 0.027675529941916466, 0.011258482933044434, -0.03829319030046463, 0.007460958324372768, 0.012913974933326244, -0.005399173125624657, -0.06210819259285927, 0.003710069926455617, 0.011177437379956245, -0.01199427992105484, 0.011657404713332653, 0.01861567795276642, -0.05249200761318207, 0.0012499255826696754, -0.0008706424268893898, 0.0017807327676564455, -0.04538698494434357, 0.03297257050871849, -0.07290439307689667, 0.012623049318790436, 0.01153656654059887, -0.040176019072532654, -0.07053984701633453, -0.011340525932610035, -0.04992397502064705, 0.04511026665568352, 0.006511123385280371, 3.2133783633980784e-07, -0.04077066481113434, 0.04080525040626526, 0.0019319771090522408, -0.043759383261203766, -0.028743306174874306, -0.04023071378469467, -0.08122788369655609, 0.040396835654973984, 0.01909724250435829, 0.04464895278215408, -0.004922536667436361, -0.04108193516731262, -0.050459232181310654, -0.024223532527685165, -0.01941508613526821, 0.030179938301444054, -0.017144108191132545, 0.07383539527654648, -0.04750651866197586, 0.02614324912428856, 0.02667614072561264, -0.006046699360013008, 0.03643697500228882, -0.020981287583708763, -0.017123647034168243, 0.018517684191465378, -0.007322369143366814, 0.024792158976197243, 0.08260352164506912, 0.016373561695218086, -0.08577707409858704, 0.08726055175065994, 0.028003597632050514, 0.017779232934117317, -0.012768932618200779, -0.03518369793891907, 0.007916663773357868, 0.05022662132978439, 0.021734541282057762, 0.0294681116938591, 0.013618222437798977, -0.035541925579309464, 0.02392338216304779, 0.004187959711998701, -0.012077509425580502, -0.040549952536821365, -0.01049990113824606, -0.06567930430173874, -0.039149969816207886, -0.04831738770008087, -0.0326307937502861, 0.04734658822417259, -0.014153952710330486, -0.01393818762153387, -0.005724851507693529, -0.07872013002634048, -0.01531534269452095, -0.019519219174981117, -0.001992135541513562, -0.03737172484397888, -0.014192301779985428, -0.03221028298139572, 0.022412724792957306, 0.02098214440047741, 0.0803561806678772, -0.017562905326485634, 0.05328144505620003, 3.1486410563816738e-34, -0.004057209938764572, -0.03074054792523384, 0.05376587435603142, 0.005945218726992607, -0.012957721948623657, -0.01290993019938469, 0.0822601169347763, -0.023937173187732697, -0.004411331377923489, -0.028745654970407486, -0.029722310602664948]"
