scope,department,program,year,source,text,embedding,category
institute,ALL,ALL,ALL,https://www.panimalar.ac.in/about-us.php,"About Panimalar Panimalar Engineering College governed by JAISAKTHI Educational Trust aims at imparting quality engineering and management education for the aspiring youth. The College is accredited by National Board of Accreditation (NBA), New Delhi, approved by All India Council for Technical Education (AICTE) and recognized by UGC with 12(B) & 2(f) status. The college is located near Poonamallee, Chennai, and is well connected by road covering, Chennai, Kancheepuram and Thiruvallur districts. The Trust started Panimalar Engineering College in the year 2000 in accordance with the general policy of the Government of Tamil Nadu. The policy emphasizes to give high priority to meet the demand for trained engineers for various industrial and development projects in the state of Tamil Nadu and the rest of India.","[-0.014017201960086823, -0.1302206665277481, -0.02632109634578228, 0.01962822489440441, -0.030216852203011513, 0.0009866462787613273, 0.0036054423544555902, -0.037568412721157074, 0.0007529607391916215, 0.0008910887409001589, -0.030126385390758514, 0.03782292455434799, 0.027088042348623276, 0.016182949766516685, 0.02175673469901085, 0.012443684041500092, -0.03462572023272514, 0.027929244562983513, 0.024084724485874176, -0.021760620176792145, 0.00909933727234602, 0.0019269677577540278, -0.0529482327401638, 0.04855989292263985, 0.0014322635252028704, -0.014289608225226402, 0.011029857210814953, -0.032994821667671204, 0.005282040219753981, -0.03341720625758171, 0.042640406638383865, 0.020839158445596695, -0.0009761487017385662, -0.030275769531726837, 2.7644127840176225e-06, -0.025781625881791115, 0.012868053279817104, 0.024660255759954453, 0.026124566793441772, 0.011765478178858757, -0.039182521402835846, 0.055262695997953415, 0.014176988042891026, -0.03831609711050987, 0.006501949392259121, 0.028860142454504967, 0.008478169329464436, 0.02433778904378414, 0.03084186092019081, 0.053561732172966, 0.004797480069100857, -0.0165245458483696, 0.004504153970628977, 0.0463419184088707, -0.044299058616161346, -0.01329063531011343, -0.017321966588497162, 0.018232312053442, 0.04252275824546814, 0.02527586743235588, 0.016075383871793747, 0.007339623291045427, -0.009522995911538601, -0.002587190130725503, 0.04750952869653702, 0.04380573704838753, -0.03277314826846123, -0.08258087933063507, 0.046991847455501556, 0.0058445557951927185, 0.02457798644900322, -0.043776024132966995, 0.0034216525964438915, -0.009056925773620605, 0.0014822791563346982, -0.032246481627225876, -0.015059166587889194, -0.035691503435373306, -0.038368698209524155, 0.0021557689178735018, -0.023755429312586784, 0.0054322206415236, -0.04944733902812004, 0.0018973456462845206, 0.03770768642425537, 0.047836676239967346, -0.019559452310204506, -0.04102611169219017, -0.03171395882964134, 0.028766343370079994, 0.00770542724058032, 0.025975871831178665, -0.0021477339323610067, -0.00623168284073472, 0.02276228368282318, -0.039259374141693115, -0.016204657033085823, -0.09150002151727676, 0.033323634415864944, -0.06502754241228104, -0.07320612668991089, 0.0002989069907926023, 0.023500259965658188, 0.005531159695237875, -0.022382840514183044, 0.05452318862080574, 0.06969012320041656, 0.08880827575922012, 0.00606163265183568, -0.014782915823161602, -0.025592021644115448, 0.006482288707047701, 0.012831481173634529, 0.0061083328910171986, 0.015557021833956242, 0.0018496463308110833, -0.053801558911800385, 0.013907105661928654, -0.012537926435470581, -0.013947416096925735, 0.034508951008319855, 0.0015372170601040125, 0.03687843680381775, -0.01907562091946602, 0.009305733256042004, -0.001250539906322956, -0.02347584255039692, -0.014841977506875992, -0.008353665471076965, 0.039767272770404816, 0.005730452481657267, 0.022959906607866287, 0.00017214652325492352, -0.008954127319157124, -0.028641311451792717, 0.0045081512071192265, -0.03243526071310043, -0.0036280725616961718, 0.025070389732718468, 0.03899470344185829, 0.025567779317498207, -0.032089073210954666, -0.016116365790367126, 0.008061260916292667, -0.002982421312481165, -0.010290288366377354, -0.045108698308467865, 0.07048346847295761, 0.01902431808412075, 0.004065120127052069, -0.015610326081514359, -0.008271664381027222, 0.027854550629854202, -0.027111858129501343, -0.023463405668735504, 0.024936335161328316, 0.00013831628893967718, -0.030503399670124054, -0.006745869759470224, 0.03607477992773056, -0.004822657443583012, -0.03075374849140644, 0.04639532417058945, 0.005092809908092022, 0.013063466176390648, -0.030336858704686165, 0.0381891168653965, 0.025125103071331978, -0.04944353178143501, -0.013836956582963467, -0.05836408957839012, -0.034661613404750824, -0.0062094638124108315, 0.07676581293344498, -0.03786615654826164, 0.05278806388378143, 0.027058953419327736, -0.05564182624220848, -0.07830493897199631, -0.0010675976518541574, 0.04618097096681595, -0.07063917815685272, -0.013927516527473927, 0.020060133188962936, 0.013118305243551731, -0.03188472241163254, 0.019005965441465378, 0.02093559131026268, 0.01099295262247324, -0.013158301822841167, -0.016134707257151604, 0.048231322318315506, -0.19366200268268585, -0.03719628229737282, 0.028736187145113945, 0.0007275895331986248, 0.018637433648109436, -0.020444095134735107, 0.06279803812503815, -0.017463024705648422, 0.025277353823184967, -0.0008333298610523343, 0.07281612604856491, -0.02206900529563427, -0.026509901508688927, 0.0017533790087327361, -0.04437073692679405, 0.02379114367067814, -0.008891671895980835, 0.027812015265226364, -0.034369949251413345, -0.024310102686285973, 0.03630273789167404, 0.01589108631014824, -0.021357838064432144, 0.01808886229991913, 0.012431214563548565, -0.0022544856183230877, 0.002584119327366352, -0.014855488203465939, -0.03165922313928604, -0.03839412331581116, 0.03721725568175316, -0.007683761417865753, -0.011080905795097351, 0.07647625356912613, 0.03121992200613022, 0.029596667736768723, -0.03042750060558319, -0.011314288713037968, 0.01746140420436859, -0.0007376836729235947, -0.0026267708744853735, -0.037463512271642685, -0.03803909942507744, -0.04761549457907677, 0.03498076647520065, -0.012056428007781506, -0.00639723613858223, -0.09643681347370148, 0.015809016302227974, -0.038275908678770065, 0.018190352246165276, 0.010494695045053959, 0.03596695140004158, 0.06784923374652863, 0.0382981076836586, 0.015439532697200775, 0.06752317398786545, -0.031095992773771286, 0.006739977281540632, -0.06427755206823349, -0.0247484240680933, -0.00675753690302372, -0.004086242988705635, 0.034005895256996155, -0.0017685358179733157, 0.01679367385804653, 0.00646210927516222, -0.04660318046808243, 0.02561713010072708, -0.020966973155736923, -1.6761976439738646e-05, -0.00885583646595478, -0.039292916655540466, -0.019838908687233925, -0.008320063352584839, 0.0644611343741417, -0.02149081975221634, 0.036115311086177826, -0.05190495774149895, 0.023752957582473755, -0.04570697620511055, 0.015663418918848038, 0.01757832057774067, 0.018777133896946907, 0.05482650175690651, 0.03708460554480553, -0.05753282830119133, -0.01945776306092739, -0.008413483388721943, -0.011750747449696064, -0.02245636284351349, -0.022103771567344666, 0.00748762721195817, 0.03238954767584801, 0.08625898510217667, -0.042750462889671326, -0.020320266485214233, -0.030135946348309517, 0.002185581251978874, -0.024681735783815384, 0.0241893008351326, -0.02855755016207695, -0.033670008182525635, -0.03609250858426094, -0.0647675022482872, -0.01744249276816845, -0.009939868934452534, -0.07349011301994324, -0.01723269186913967, 0.008604845032095909, -0.032133933156728745, 0.006132770795375109, -0.009917188435792923, 0.03666737303137779, 0.022376228123903275, 0.04904657602310181, 0.014420546591281891, -0.08136862516403198, -0.020106136798858643, 0.04401734843850136, 0.021831851452589035, 0.01185370422899723, -0.003337484085932374, 0.012438846752047539, -0.0016885573277249932, 0.061390072107315063, 0.00175051752012223, 0.031607531011104584, 0.030634306371212006, -0.0073206983506679535, -0.008673752658069134, -0.029260043054819107, -0.001809021458029747, -0.04918762668967247, -0.019135193899273872, 0.04765942320227623, -0.050933029502630234, 0.029720289632678032, 0.022422609850764275, 0.042858731001615524, 0.002906031673774123, -0.02353144809603691, -0.0032383310608565807, -0.05154762789607048, 0.018319223076105118, 0.0038077475037425756, 0.028299614787101746, -0.01988436095416546, 0.020475100725889206, 0.027415087446570396, -0.056175220757722855, 0.06530741602182388, 0.07483084499835968, -0.009784233756363392, -0.09643161296844482, -0.00190356420353055, -0.009835212491452694, -0.006416245363652706, -0.023111630231142044, -0.04443616047501564, -0.046989891678094864, 0.025575023144483566, 0.015513313934206963, 0.05745710805058479, -0.007799915969371796, -0.007777612656354904, 0.0012375538935884833, 0.022285956889390945, 0.04828571900725365, -0.029666941612958908, -0.05769101902842522, -0.021819651126861572, 0.02502325363457203, -0.014544036239385605, 0.008681124076247215, -0.021645329892635345, 0.02688135765492916, -0.02765542082488537, -0.02587783709168434, 0.03737141191959381, -0.037557926028966904, -0.05542349815368652, -0.017784947529435158, -0.01401874516159296, -0.03995634615421295, 0.04769551008939743, -0.008153410628437996, -0.02950415015220642, 0.002164008328691125, -0.012120584957301617, 0.04507635161280632, 0.01696004904806614, 0.04115595296025276, -0.026872826740145683, 0.008073704317212105, -0.0735606700181961, 0.01302310824394226, -0.03279725834727287, -0.04152882471680641, 0.018886292353272438, -0.039235055446624756, 0.0048998817801475525, -0.016336699947714806, -0.00863029807806015, 0.04216557368636131, 0.05022896081209183, 0.02633262611925602, 0.032642606645822525, 0.033004030585289, -0.09580331295728683, -0.07992188632488251, 0.03226605802774429, -0.01932843215763569, 0.06598446518182755, -0.014841563068330288, -0.05012267082929611, -0.04470984265208244, -0.01954302377998829, 0.048825953155756, 0.0407128781080246, 0.0020230021327733994, -0.058848436921834946, 0.01202044915407896, -0.024526212364435196, -0.03457948938012123, 0.029441988095641136, -0.023994240909814835, 0.006691400893032551, 0.004426473751664162, 0.05655892193317413, 0.023400068283081055, -0.006745320279151201, 0.04770069941878319, -0.047376830130815506, -0.03238832205533981, -0.014370732940733433, -0.0118346456438303, 0.008798141963779926, 0.014682318083941936, 0.00016525224782526493, -0.026990873739123344, -0.04878900572657585, -0.0019444169010967016, -0.04080059006810188, 0.0257557462900877, -0.0077462452463805676, -0.07758786529302597, 0.024014538154006004, 0.001943289185874164, 0.02910866029560566, 0.045735571533441544, -0.021929355338215828, -0.005313914269208908, -0.030602825805544853, 0.05266449600458145, 0.029739726334810257, -0.03985428065061569, -0.0008320391643792391, 0.014442061074078083, -0.09702474623918533, 0.02783093973994255, 0.031131338328123093, 0.020860711112618446, -0.03188197687268257, -0.09921391308307648, 0.004339396953582764, -0.01492693554610014, 0.012535421177744865, 0.10242030769586563, 0.006297213491052389, -0.018280908465385437, -0.026108667254447937, -0.02273164689540863, 0.07520303875207901, -0.0027283220551908016, 0.017642492428421974, 0.008115221746265888, -0.03250455856323242, 0.00047647429164499044, 0.023307789117097855, 0.0039681326597929, 0.02016991376876831, 0.012436015531420708, 0.013537534512579441, -0.024637887254357338, 0.06802617758512497, 0.050519078969955444, 0.08131574094295502, 0.03962700441479683, 0.0660153478384018, -0.013702347874641418, -0.029045728966593742, -0.03892538323998451, 0.02028132788836956, 0.04184519499540329, -0.0280744805932045, -0.011260755360126495, -0.027054008096456528, 0.058708928525447845, 0.002351706149056554, 0.013671287335455418, -0.07003182172775269, 0.04592497646808624, 0.0014795714523643255, -0.00819879025220871, 0.04479699209332466, -0.03408532217144966, 0.05785728991031647, 0.008481217548251152, 0.022573502734303474, 0.02299725078046322, -0.04201342165470123, -0.022300289943814278, -0.009126251563429832, -0.013279895298182964, -0.009441052563488483, -0.00791568960994482, 0.013827326707541943, 0.020148657262325287, 0.026409601792693138, 0.04404075816273689, 0.02091691829264164, 0.02384611964225769, 0.035829510539770126, 0.015287648886442184, 0.10269489139318466, 0.0029715115670114756, -0.006129904184490442, -0.01627316139638424, -0.020571457222104073, 0.028737833723425865, -0.03174159303307533, -0.02823352999985218, 0.003761185333132744, -0.005564962979406118, 0.03372081741690636, -0.04660453274846077, 0.026902727782726288, -0.04680183157324791, -0.06409484148025513, -0.002753982786089182, 0.027994176372885704, 0.009495841339230537, -0.008876093663275242, -0.013855287805199623, 0.015605333261191845, 0.04165998846292496, -0.009807259775698185, 0.023990262299776077, -0.0037906591314822435, -0.07694792002439499, 0.018420157954096794, -0.0127108134329319, -0.028531832620501518, -0.012162953615188599, -0.028603319078683853, 0.04192578047513962, 0.03363092616200447, 0.03878934681415558, -0.05816640704870224, 0.047292981296777725, 0.06452078372240067, -0.020037254318594933, -7.212547544581512e-33, -0.009785307571291924, 0.042416468262672424, 0.023618539795279503, 0.056483760476112366, 0.003491809591650963, 0.04743822291493416, 0.019120195880532265, 0.022678377106785774, -0.02811751700937748, -0.02054458111524582, 0.04882135987281799, 0.04877452179789543, 0.002535457955673337, 0.018264461308717728, 0.039374545216560364, 4.6120560000417754e-05, -0.004035258665680885, 0.0310030747205019, -0.009428191930055618, -0.03549862280488014, -0.044199347496032715, -0.00625584414228797, 0.02648167498409748, -0.01390055287629366, 0.008501747623085976, -0.01408398151397705, 0.003832107177004218, -0.006489183288067579, -0.01004083827137947, -0.020305879414081573, 0.02723804861307144, -0.0020458956714719534, 0.031497012823820114, -0.012159888632595539, -0.016436392441391945, -0.011770596727728844, 0.011151074431836605, -0.010368007235229015, -0.051263630390167236, 0.08913417905569077, 0.022047143429517746, -0.04408567398786545, 0.04655900597572327, -0.010990642942488194, -0.061411354690790176, -0.010239796712994576, 0.013377928175032139, 0.08806772530078888, 0.007774475030601025, 0.04104292392730713, -0.05927353724837303, 0.004683173727244139, -0.0318438783288002, 0.027007346972823143, 0.028269026428461075, -0.024039188399910927, 0.037917908281087875, -0.0683077797293663, 0.03372795879840851, 0.027300110086798668, 0.034032706171274185, -0.0026638165581971407, 0.033983033150434494, 0.02518327534198761, -0.0428338386118412, -0.005726512521505356, 0.10961734503507614, -0.022854339331388474, -0.0007691321079619229, -0.07516098022460938, -0.012866112403571606, 0.009144783020019531, -0.005143950693309307, 0.010030952282249928, 0.00538814440369606, -0.015307617373764515, 0.031209422275424004, 0.01661437191069126, 0.012210426852107048, 0.01688409596681595, -0.02679954469203949, -0.054949089884757996, -0.008135750889778137, -0.0411074198782444, 0.0628490298986435, -0.008414067327976227, -0.053162071853876114, 0.057402972131967545, 0.023924142122268677, -0.012328301556408405, 0.005880905315279961, -0.02189680002629757, -0.042442914098501205, -0.007896105758845806, 0.08816404640674591, 0.07657086104154587, 0.02973329648375511, 0.014955407939851284, 0.002621338702738285, 0.01722092367708683, -0.0707206204533577, 0.02772528864443302, -0.08763740211725235, 0.022469734773039818, 0.0014592428924515843, 0.04181145504117012, 0.012358657084405422, -0.03665982186794281, 0.006419573910534382, 0.014414039440453053, -0.015492320992052555, -0.06342548131942749, -0.0017464631237089634, -0.0038450127467513084, -0.007848883047699928, 0.0013965554535388947, 0.01828097738325596, -0.05528118833899498, 0.0063686249777674675, -0.020711669698357582, -0.007119420915842056, -0.024714302271604538, 0.02168428711593151, -0.07735860347747803, 0.01739322580397129, 0.007534130942076445, -0.04237312078475952, -0.06825259327888489, 0.008391895331442356, -0.04617854952812195, 0.0484648235142231, 0.0038859627675265074, 3.4682989280554466e-07, -0.05540011450648308, 0.05508696287870407, -0.0008587808115407825, -0.04405681788921356, -0.043057605624198914, -0.02925819903612137, -0.09527749568223953, 0.03972472622990608, 0.02462889812886715, 0.04010111466050148, 0.0023567143362015486, -0.0491250604391098, -0.05196000263094902, -0.00826902687549591, -0.02107829414308071, 0.03399118036031723, -0.01856306567788124, 0.08722089231014252, -0.04824448749423027, 0.021140512079000473, 0.027257300913333893, -0.010522300377488136, 0.04897182807326317, -0.03095940873026848, -0.007839852944016457, 0.018170757219195366, -0.0063166432082653046, 0.021647877991199493, 0.08959145843982697, 0.016917571425437927, -0.08271495997905731, 0.0746486559510231, 0.031072456389665604, 0.018794002011418343, -0.016024621203541756, -0.044827900826931, 0.013539956882596016, 0.04556761309504509, 0.025424232706427574, 0.040434014052152634, 0.013516302220523357, -0.020566923543810844, 0.02536792680621147, 0.009261904284358025, -0.004620078485459089, -0.03822388872504234, -2.3385500753647648e-05, -0.0669860765337944, -0.03674911707639694, -0.047625910490751266, -0.03241067752242088, 0.05320025607943535, -0.016353528946638107, -0.005788029637187719, -0.003048475133255124, -0.07934968918561935, -0.029060354456305504, -0.02263762056827545, -0.00562887592241168, -0.030371464788913727, -0.015216398984193802, -0.020281726494431496, 0.00814804807305336, 0.02284598909318447, 0.0821043998003006, -0.017048150300979614, 0.06022070720791817, 3.3622586856398155e-34, -0.014424869790673256, -0.040442489087581635, 0.05663979426026344, 0.0003458262071944773, -0.025380969047546387, -0.009970911778509617, 0.08308467268943787, -0.016017645597457886, 0.0005023459671065211, -0.02786078490316868, -0.018455585464835167]",FACT
